lake,density,survival,ln.growth,color,1.1,2.1,3.1,4.1,5.1,6.1,1,2,3,4,5,4.5,6,7,8,10,11,12,11.5,13
CP,H,0,0,orange,-8.471,45.645,0.004417208,5.389,98.849,0.268053203,0.214961733,0.264861653,0.164724456,0.272958323,0.20296728,0.237962802,0.725256114,0.375676621,2.384263299,0.211569648,0.122048741,0.120580371,0.121314556,0.511970043
CP,H,0,0,orange,-4.957,46.867,0.01345849,1.816,99.109,0.262394057,0.164936488,0.228179172,0.157751339,0.274414633,0.211063706,0.24273917,0.786712979,0.397127634,2.555246204,0.181957686,0.137859428,0.124965459,0.131412443,0.551413737
CP,H,0,0,orange,-3.618,47.945,0.011282629,4.821,99.992,0.280334177,0.197552611,0.239223411,0.152230209,0.277115345,0.220689406,0.248902375,0.752683085,0.392864675,2.5151847,0.16820871,0.135453718,0.142740243,0.13909698,0.537382999
CP,H,0,0,orange,-1.941,44.851,0.008865295,4.199,102.24,0.315139328,0.26184445,0.297343483,0.186150458,0.284906865,0.235242606,0.260074735,0.832121665,0.408867924,2.731881528,0.223650025,0.15901429,0.163400982,0.161207636,0.577081881
CP,H,0,0,orange,-1.443,41.272,0.00557679,1.969,92.587,0.236741709,0.185757873,0.239290749,0.163481497,0.255061996,0.191964116,0.223513056,0.634073948,0.335948629,2.202551369,0.189759668,0.138669633,0.119925533,0.129297583,0.457943223
CP,H,0,0,orange,-0.123,43.328,0.007536262,4.711,100.443,0.29597308,0.21097561,0.276116521,0.189684136,0.285298095,0.225078478,0.255188286,0.784247381,0.397935714,2.601579681,0.235173054,0.154507912,0.150845328,0.15267662,0.474913673
CP,H,0,0,orange,-0.052,48.772,0.010475255,1.806,97.5,0.285698357,0.146757539,0.209337359,0.144973279,0.265394547,0.205204444,0.235299495,0.776522788,0.389076846,2.550244649,0.203901402,0.15302813,0.14846528,0.150746705,0.494365937
CP,H,0,0,orange,-5.07,46.777,0.008311093,-1.33,98.063,0.271453586,0.1729497,0.220078826,0.163751366,0.267331704,0.210456714,0.238894209,0.721748288,0.383712142,2.494135783,0.199278959,0.160086007,0.153121815,0.156603911,0.502262658
CP,H,0,0,orange,-3.082,46.233,0.006635987,1.372,104.687,0.220861913,0.170607278,0.221483684,0.155560455,0.258650078,0.197935542,0.22829281,0.695135672,0.35342296,2.318625012,0.187661541,0.140545674,0.14108446,0.140815067,0.477922196
CP,H,0,0,orange,-2.782,49.842,0.009449087,0.377,104.095,0.29888444,0.193795704,0.254024159,0.14643037,0.281795363,0.22331692,0.252556141,0.801835352,0.408193945,2.648571436,0.202709884,0.159903949,0.164155754,0.162029852,0.481582769
CP,H,0,0,orange,-1.756,46.665,0.013493225,-2.133,104.356,0.304764643,0.22547636,0.291715585,0.176538803,0.293852982,0.234714133,0.264283558,0.935613346,0.461507121,2.905720378,0.215644327,0.198164185,0.188335859,0.193250022,0.615363797
CP,H,0,0,orange,-4.469,40.247,0.005825366,-1.074,103.491,0.245885216,0.235674761,0.27629159,0.18684203,0.250620932,0.192354442,0.221487687,0.682349417,0.355937128,2.376555131,0.185619499,0.151916909,0.142611688,0.147264299,0.467099746
CP,H,0,0,orange,-0.349,48.343,0.018485384,-1.731,99.785,0.260825082,0.153811591,0.213157694,0.161486238,0.282231327,0.223077096,0.252654211,0.819486547,0.420632072,2.614345675,0.177309123,0.168023701,0.147288849,0.157656275,0.543907519
CP,H,1,-0.929061248,orange,1.893,47.455,0.007073005,-1.173,106.043,0.261268133,0.140729157,0.208885363,0.158171449,0.264189188,0.218820044,0.241504616,0.788084039,0.396699051,2.51988266,0.187182653,0.173922944,0.159730754,0.166826849,0.537977991
CP,H,0,0,orange,4.396,39.584,0.003803281,4.249,96.989,0.309299814,0.24050624,0.29074308,0.218881056,0.28507347,0.224026759,0.254550114,0.818174092,0.426035547,2.77295495,0.226629358,0.178138149,0.174284266,0.176211207,0.601942503
CP,H,0,0,orange,2.471,41.43,0.011726603,1.014,98.015,0.312021745,0.241807343,0.275871341,0.194652637,0.298750621,0.225543827,0.262147224,0.836531243,0.439132778,2.745123847,0.200375065,0.155580934,0.149859878,0.152720406,0.49525172
CP,H,0,0,orange,-0.485,45.479,0.010537366,-0.671,99.646,0.303649369,0.191991381,0.246838635,0.168966425,0.27599125,0.217902565,0.246946908,0.797393784,0.411530409,2.602154418,0.199886478,0.150166019,0.159812262,0.15498914,0.536824787
CP,H,0,0,orange,-3.365,50.837,0.014679082,-3.862,102.412,0.306934461,0.143762276,0.217485373,0.169176033,0.29313425,0.24464386,0.268889055,0.896197931,0.433021288,2.775609756,0.200237812,0.157953901,0.162153855,0.160053878,0.475709808
CP,H,0,0,orange,-10.084,50.193,0.011565063,-1.04,103.437,0.266123229,0.211570137,0.280580352,0.167435661,0.269105538,0.230826663,0.249966101,0.729664631,0.367126815,2.470689247,0.210201499,0.148062588,0.138037008,0.143049798,0.542376876
